Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
302.2,0.6534115811347736,-0.08454113200498023,0.07674004882865083,-0.12146599033870917,0.1436767966763844,1244.2701679274496,35.27421392359367,3.621932079013316,9.213088091255983,0.632708069201852
302.3,0.6535590927728874,-0.08444775652049762,0.07692546326311159,-0.12129000801817585,0.14362727088994448,1241.4499738927789,35.234215953995324,3.619340868026826,9.216634526825887,0.6327467356360275
302.40000000000003,0.6537064411700392,-0.08435412365053127,0.0771104150891928,-0.1211136196603215,0.1435775922017521,1238.6242875359685,35.19409449802578,3.6167514116973427,9.220177850116865,0.6327808163837899
302.5,0.6538536258771309,-0.0842602336804617,0.07729490360339093,-0.12093682707251452,0.14352776130569575,1235.7931779840064,35.15385011608268,3.6141637204748815,9.223718048403915,0.632810309070381
302.6,0.6540006464455633,-0.08416608689645297,0.07747892811094212,-0.12075963206483725,0.1434777788985298,1232.9567144369316,35.113483370878086,3.61157780481901,9.227255108959492,0.6328352113623544
302.7,0.6541475024272372,-0.08407168358545188,0.07766248792583162,-0.12058203645003525,0.14342764567986038,1230.114966164742,35.0729948274273,3.608993675198707,9.230789019053555,0.6328555209676013
302.8,0.6542941933745552,-0.0839770240351872,0.07784558237080354,-0.12040404204346777,0.14337736235213255,1227.2680025043428,35.03238505303832,3.6064113420923274,9.234319765953709,0.6328712356353676
302.90000000000003,0.6544407188404229,-0.08388210853416854,0.07802821077737092,-0.12022565066305743,0.14332692962061716,1224.4158928565048,34.99165461730132,3.60383081598748,9.237847336925256,0.6328823531562756
303.0,0.6545870783782501,-0.08378693737168569,0.0782103724858242,-0.12004686412923989,0.14327634819339705,1221.5587066827838,34.95080409207753,3.6012521073809434,9.241371719231307,0.6328888713623437
303.1,0.6547332715419527,-0.08369151083780763,0.07839206684524065,-0.11986768426491416,0.14322561878135429,1218.6965135024916,34.909834051488865,3.598675226778611,9.24489290013288,0.6328907881270022
303.2,0.6548792978859533,-0.08359582922338168,0.07857329321349285,-0.11968811289539218,0.14317474209815664,1215.8293828896396,34.868745071907014,3.5961001846953806,9.248410866888998,0.632888101365115
303.3,0.6550251569651833,-0.08349989282003266,0.07875405095725671,-0.11950815184834829,0.14312371886024364,1212.9573844698577,34.8275377319422,3.593526991655049,9.251925606756739,0.6328808090329983
303.40000000000003,0.6551708483350835,-0.08340370192016187,0.07893433945202002,-0.11932780295376957,0.14307254978681405,1210.0805879173984,34.78621261243308,3.5909556581902566,9.25543710699143,0.6328689091284384
303.5,0.6553163715516062,-0.08330725681694637,0.07911415808208977,-0.11914706804390489,0.1430212355998115,1207.1990629520367,34.74477029643507,3.5883861948424114,9.258945354846617,0.632852399690705
303.6,0.655461726171216,-0.08321055780433786,0.07929350624059985,-0.11896594895321473,0.1429697770239114,1204.3128793360572,34.70321136920987,3.585818612161529,9.262450337574267,0.6328312788005791
303.7,0.6556069117508915,-0.08311360517706215,0.07947238332951795,-0.11878444751832132,0.14291817478650737,1201.4221068712066,34.661536418214446,3.5832529207062223,9.265952042424795,0.6328055445803608
303.8,0.6557519278481262,-0.08301639923061782,0.07965078875965265,-0.11860256557795716,0.14286642961769724,1198.52681539563,34.6197460330897,3.58068913104358,9.269450456647187,0.632775195193888
303.90000000000003,0.6558967740209307,-0.08291894026127565,0.0798287219506601,-0.11842030497291563,0.14281454225027,1195.627074780875,34.57784080565001,3.5781272537490785,9.272945567489112,0.6327402288465576
304.0,0.6560414498278332,-0.08282122856607754,0.08000618233104992,-0.11823766754599965,0.14276251341969132,1192.7229549288081,34.53582132987151,3.5755672994064884,9.276437362196967,0.6327006437853375
304.1,0.6561859548278809,-0.08272326444283568,0.08018316933819153,-0.1180546551419718,0.14271034386409062,1189.814525768622,34.49368820188154,3.5730092786078074,9.279925828016017,0.6326564382987785
304.2,0.6563302885806421,-0.08262504819013165,0.08035968241831974,-0.11787126960750345,0.14265803432424679,1186.9018572537889,34.45144201994728,3.570453201953132,9.283410952190486,0.6326076107170436
304.3,0.6564744506462068,-0.08252658010731546,0.08053572102654005,-0.11768751279112415,0.14260558554357433,1183.9850193590287,34.409083384464466,3.5678990800506085,9.286892721963639,0.6325541594119081
