Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
205.5,0.30978441977673565,0.05685896286620184,-0.10797637912687001,-0.051634240670594626,0.11968706387483344,1436.9352831036135,37.90692922281642,7.209218736459174,3.0291448552255003,1.4757860695733105
205.60000000000002,0.30985987345624416,0.05670152904921838,-0.10787643471564132,-0.05181803991080201,0.1196763737216143,1435.3751837528514,37.88634561095661,7.211521664219161,3.027328805679511,1.4716699846906376
205.70000000000002,0.30993560187082,0.05654422720019179,-0.10777602383918036,-0.052001573346491144,0.1196655127640962,1433.791025354861,37.86543311986357,7.213815187662694,3.025525709166029,1.4675520868126173
205.8,0.31001160478965306,0.05638705779855709,-0.1076751477543088,-0.052184839884782605,0.11965448156133822,1432.182930650789,37.84419282599101,7.216099288331914,3.0237355792382252,1.4634324360894106
205.9,0.3100878819810966,0.05623002132334559,-0.10757380772579923,-0.0523678384412524,0.11964328067900987,1430.5510238078393,37.82262581852084,7.218373948050548,3.0219584291215655,1.4593110926685475
206.0,0.3101644332126679,0.05607311825318358,-0.10747200502629299,-0.05255056793996805,0.11963191068935054,1428.8954304035408,37.80073319928518,7.22063914892396,3.0201942717139634,1.4551881166925835
206.10000000000002,0.3102412582510491,0.055916349066290616,-0.10736974093621729,-0.05273302731352439,0.11962037217112863,1427.2162774098736,37.77851608268744,7.222894873339161,3.0184431195859966,1.4510635682967574
206.20000000000002,0.3103183568620877,0.05575971424047824,-0.10726701674370218,-0.05291521550307825,0.11960866570960021,1425.5136931772813,37.75597559562302,7.225141103964873,3.0167049849811294,1.4469375076066564
206.3,0.3103957288107974,0.05560321425314849,-0.10716383374449696,-0.05309713145838251,0.11959679189646744,1423.7878074185319,37.733112877398966,7.227377823751502,3.014979879815936,1.4428099947358881
206.4,0.3104733738613589,0.05544684958129239,-0.1070601932418863,-0.05327877413781949,0.11958475132983645,1422.0387511924703,37.70992907965315,7.22960501593114,3.013267815680394,1.4386810897837503
206.5,0.31055129177712043,0.05529062070148864,-0.10695609654660589,-0.05346014250843322,0.11957254461417499,1420.266656887622,37.68642536627243,7.231822664017495,3.0115688038381245,1.4345508528329105
206.60000000000002,0.31062948232059856,0.05513452808990197,-0.10685154497675767,-0.05364123554596159,0.1195601723602697,1418.4716582057097,37.662602913310565,7.234030751805912,3.009882855226735,1.4304193439470871
206.70000000000002,0.310707945253479,0.05497857222228182,-0.10674653985772464,-0.053822052234867086,0.1195476351851828,1416.6538901450115,37.63846290890492,7.236229263373219,3.008209980458113,1.4262866231687314
206.8,0.3107866803366172,0.0548227535739608,-0.10664108252208565,-0.05400259156836721,0.11953493371220887,1414.813488983638,37.614006553192894,7.238418183077703,3.0065501898187734,1.422152750516725
206.9,0.3108656873300391,0.054667072619853416,-0.10653517430952948,-0.054182852548463764,0.11952206857083086,1412.9505922626831,37.58923505822755,7.240597495558982,3.0049034932702186,1.4180177859840786
207.0,0.31094496599294197,0.0545115298344544,-0.10642881656676846,-0.054362834185971765,0.1195090403966759,1411.0653387692553,37.56414964789241,7.24276718573788,3.0032699004493253,1.4138817895356268
207.10000000000002,0.311024516083695,0.05435612569183737,-0.10632201064745238,-0.05454253550054735,0.1194958498314709,1409.1578685194247,37.538751557815885,7.244927238816303,3.001649420668733,1.4097448211057388
